head,tail,relation
156365,2122337,bought_together
46270,2122337,bought_together
52776,2122337,bought_together
179776,2122337,bought_together
2122337,2262319,bought_together
2027747,2122337,bought_together
1654339,2122544,bought_together
1194485,2122544,bought_together
238247,2122544,bought_together
1285817,2123632,bought_together
1517331,2123632,bought_together
163937,2123632,bought_together
947006,2123632,bought_together
64015,2124149,bought_together
361111,2125300,bought_together
844197,2125417,bought_together
229305,2127030,bought_together
2127054,2227557,bought_together
2127321,2439672,bought_together
2127355,2243462,bought_together
1460436,2127355,bought_together
170229,2127859,bought_together
6245,2128237,bought_together
36704,2128237,bought_together
1909725,2128237,bought_together
2128237,2141388,bought_together
178900,2128237,bought_together
180367,2128237,bought_together
2129076,2168783,bought_together
60723,2129519,bought_together
175294,2129553,bought_together
2129553,2442373,bought_together
1546499,2129553,bought_together
191995,2130114,bought_together
85634,2130114,bought_together
2130114,2411054,bought_together
29854,2130600,bought_together
122059,2130600,bought_together
95094,2130600,bought_together
1136858,2131874,bought_together
454226,2131874,bought_together
712785,2131874,bought_together
430351,2131874,bought_together
1765842,2131874,bought_together
1149106,2132255,bought_together
223091,2133421,bought_together
299418,2133421,bought_together
1213634,2133421,bought_together
4836,2135107,bought_together
2135155,2416804,bought_together
627328,2135155,bought_together
2103397,2135155,bought_together
2135155,2436553,bought_together
897090,2135155,bought_together
1252743,2135155,bought_together
107147,2136738,bought_together
50161,2136738,bought_together
82327,2136738,bought_together
1855,2139010,bought_together
141481,2139010,bought_together
2059134,2139936,bought_together
1113116,2139936,bought_together
2139936,2426912,bought_together
2141109,2294463,bought_together
175598,2141109,bought_together
6245,2141388,bought_together
178900,2141388,bought_together
2141521,2404177,bought_together
120187,2141521,bought_together
30452,2141521,bought_together
188315,2141783,bought_together
119100,2141783,bought_together
58003,2141783,bought_together
270271,2142028,bought_together
44522,2142454,bought_together
137687,2142454,bought_together
632035,2142454,bought_together
97937,2142454,bought_together
73116,2142454,bought_together
186740,2142454,bought_together
179332,2142866,bought_together
2013613,2143444,bought_together
1506704,2146764,bought_together
2147010,2274606,bought_together
180345,2147010,bought_together
124225,2147010,bought_together
2001922,2148353,bought_together
24064,2148353,bought_together
1136831,2148353,bought_together
1775487,2149482,bought_together
773041,2149482,bought_together
2152440,2318932,bought_together
1381622,2153541,bought_together
1558152,2154236,bought_together
2156704,2237612,bought_together
1880016,2156993,bought_together
150439,2156993,bought_together
89296,2156993,bought_together
126950,2157567,bought_together
134888,2157567,bought_together
144295,2157567,bought_together
181152,2157567,bought_together
58809,2157567,bought_together
998313,2158362,bought_together
124249,2159144,bought_together
2159144,2287803,bought_together
1425335,2162575,bought_together
1032481,2163366,bought_together
23325,2163366,bought_together
1922508,2163662,bought_together
74280,2163662,bought_together
407216,2163662,bought_together
1838224,2163662,bought_together
2163662,2231548,bought_together
65855,2163662,bought_together
111878,2165841,bought_together
2165862,2177156,bought_together
1495213,2166978,bought_together
1692863,2166978,bought_together
2028635,2166978,bought_together
31794,2166978,bought_together
61796,2166978,bought_together
2167004,2264349,bought_together
1742193,2167252,bought_together
1537256,2167252,bought_together
755661,2167467,bought_together
2167467,2289215,bought_together
59478,2167682,bought_together
1868410,2168039,bought_together
2168046,2326601,bought_together
522138,2168284,bought_together
2168284,2302878,bought_together
549248,2168284,bought_together
1498557,2168284,bought_together
1910978,2168284,bought_together
206033,2169448,bought_together
790295,2169448,bought_together
531062,2170829,bought_together
2170889,2312522,bought_together
146331,2171324,bought_together
149556,2171324,bought_together
224383,2174916,bought_together
494866,2174916,bought_together
2174916,2224578,bought_together
1072635,2174916,bought_together
410483,2176002,bought_together
1915759,2176130,bought_together
163937,2177359,bought_together
128833,2177359,bought_together
2172742,2177359,bought_together
1285817,2177359,bought_together
2178345,2259138,bought_together
5800,2178345,bought_together
1388231,2178345,bought_together
2178759,2303374,bought_together
2178759,2407719,bought_together
2180994,2431406,bought_together
1875439,2180994,bought_together
1098857,2180994,bought_together
1551070,2180994,bought_together
1796078,2181075,bought_together
1287284,2181828,bought_together
2051971,2181828,bought_together
1350371,2181828,bought_together
194193,2183697,bought_together
1088430,2185238,bought_together
1744521,2185238,bought_together
1613254,2185238,bought_together
720329,2185238,bought_together
955221,2185238,bought_together
2191900,2410747,bought_together
2191900,2396815,bought_together
51833,2191900,bought_together
1008690,2191900,bought_together
245182,2192752,bought_together
17147,2192752,bought_together
2013613,2192752,bought_together
1197434,2192752,bought_together
134899,2192752,bought_together
933959,2192752,bought_together
1218789,2192752,bought_together
10254,2193997,bought_together
1826356,2193997,bought_together
2194154,2411480,bought_together
97330,2194478,bought_together
2090601,2194478,bought_together
1184781,2194715,bought_together
1847243,2196007,bought_together
1326692,2196459,bought_together
1179351,2196459,bought_together
617488,2196459,bought_together
2197065,2426912,bought_together
1321419,2197065,bought_together
2139936,2197065,bought_together
2025118,2199560,bought_together
1293944,2199560,bought_together
58670,2199560,bought_together
2112560,2199560,bought_together
1755567,2200681,bought_together
2200681,2409107,bought_together
2200788,2376206,bought_together
168598,2200848,bought_together
922829,2201105,bought_together
206033,2201105,bought_together
2202453,2257278,bought_together
984593,2202453,bought_together
138075,2202796,bought_together
27472,2202796,bought_together
1519527,2202796,bought_together
1299510,2203338,bought_together
2203338,2365600,bought_together
191027,2206527,bought_together
742413,2206527,bought_together
18427,2206527,bought_together
472571,2206527,bought_together
149741,2207839,bought_together
749275,2207839,bought_together
759739,2208395,bought_together
2208919,2252616,bought_together
2209247,2356358,bought_together
76740,2209247,bought_together
103371,2209247,bought_together
910420,2209247,bought_together
2000262,2209632,bought_together
165293,2211728,bought_together
2212720,2398489,bought_together
36704,2213854,bought_together
6245,2213854,bought_together
180367,2213854,bought_together
178900,2213854,bought_together
1950607,2213854,bought_together
2141388,2213854,bought_together
2213854,2255493,bought_together
4256,2214564,bought_together
1753765,2215039,bought_together
556766,2215039,bought_together
2215039,2387736,bought_together
1634056,2215039,bought_together
2085161,2215039,bought_together
166821,2215915,bought_together
135237,2216690,bought_together
916055,2216976,bought_together
188054,2216976,bought_together
30236,2221849,bought_together
2223007,2280469,bought_together
147846,2223007,bought_together
1704984,2223007,bought_together
174460,2223007,bought_together
1787077,2223520,bought_together
1592483,2223520,bought_together
1836852,2223589,bought_together
1624251,2223894,bought_together
1411606,2223894,bought_together
1632782,2223894,bought_together
2226570,2435253,bought_together
336671,2227557,bought_together
2227729,2384167,bought_together
27723,2227729,bought_together
43582,2227729,bought_together
98813,2228235,bought_together
1701539,2228258,bought_together
567462,2228258,bought_together
2019837,2228258,bought_together
1252743,2228258,bought_together
74280,2231548,bought_together
180966,2232672,bought_together
1633864,2232672,bought_together
694135,2232672,bought_together
2234027,2367691,bought_together
2234444,2295838,bought_together
1355938,2234444,bought_together
137729,2234444,bought_together
2090526,2234444,bought_together
76514,2237612,bought_together
1333305,2237612,bought_together
2237982,2349560,bought_together
34863,2237982,bought_together
1836852,2240114,bought_together
2240529,2390909,bought_together
1487529,2242499,bought_together
41482,2242499,bought_together
2243462,2259172,bought_together
1797566,2243462,bought_together
105405,2243462,bought_together
385470,2243472,bought_together
669686,2243472,bought_together
2143444,2243472,bought_together
2013613,2243472,bought_together
1335933,2243472,bought_together
57934,2243472,bought_together
1256984,2245032,bought_together
1133639,2245032,bought_together
33628,2245959,bought_together
473072,2246789,bought_together
1149106,2246789,bought_together
2247784,2268988,bought_together
33836,2249490,bought_together
80402,2249490,bought_together
1043989,2250911,bought_together
329003,2251152,bought_together
189411,2252551,bought_together
124225,2253246,bought_together
73896,2254262,bought_together
3236,2254262,bought_together
1920987,2254262,bought_together
144813,2254575,bought_together
2255210,2382473,bought_together
178900,2255493,bought_together
180367,2255493,bought_together
36704,2255493,bought_together
210112,2255493,bought_together
2257169,2301790,bought_together
4256,2257390,bought_together
310739,2257390,bought_together
12868,2257839,bought_together
468528,2258072,bought_together
876943,2258072,bought_together
1749423,2258072,bought_together
313247,2258072,bought_together
78640,2258072,bought_together
1658278,2258072,bought_together
